value
-37067,1441590639
-35921,926854285106
-46065,86656541888
-44200,57109470248
-41319,93529497791
-44995,58795981694
-30589,220448707034
-44912,261824416535
-33192,81726106294
-26628,617613815666
-35618,28117838801
-32154,136001167353
-43620,6508699331
-44057,08781782653
-31437,26676191939
-41339,52538812149
-43690,12081381628
-37396,48309709946
-50117,64979222005
-43630,39153231004
-43485,02332995868
-36119,85655692278
-47103,10736156673
-31217,05535851507
-34104,16223575217
-30885,198474547564
-40849,966131058696
-52669,499348252706
-33576,56761074349
-40741,90635194632
-37722,70172196595
-37925,18930254283
-47220,91719572114
-36398,788952557865
-27281,66940861455
-33291,13558292813
-33132,676911786475
-31822,152723956562
-37711,26681310907
-39779,23393951757
-38294,038162648976
-36326,2682544548
-43989,963835441245
-41959,152948828414
-45126,497566493126
-29909,135240553544
-44961,06079700723
-56845,956575202814
-36899,13915292075
-41346,40305420742
-48105,14780932359
-36200,28641163626
-32225,269997321804
-51208,030452718755
-34247,590504287735
-42127,177359826164
-54545,22957711009
-36299,7481757129
-41696,93877061078
-33537,56327327206
-45622,793557167184
-34363,09977020972
-55349,05872918555
-35674,78219382854
-47024,127322865475
-48426,30688632006
-36988,37194329057
-50172,280448524354
-36557,35055045206
-54637,27761128878
-32220,45297845314
-38083,726704244764
-45329,458529874246
-30448,462699005926
-58206,88300241745
-46260,311790595646
-34195,791192916826
-33070,90943030544
-43946,61970405055
-31550,129963077707
-43059,57596653592
-36502,06865986625
-32131,58236156057
-39449,02826155486
-52143,64675717338
-40959,94109553081
-32310,912572324392
-53505,62808320251
-48222,43962897394
-36870,50404202289
-35567,76972483194
-35298,29849665831
-29377,837912399642
-35097,64755074912
-36955,02052635049
-37808,447276512015
-45446,87922318552
-36965,29473946005
-40941,235074080396
-39978,34702725752
-48014,43938228092
-43416,710361753285
-38349,17787486857
-49549,93721646469
-47335,869546080154
-29585,563428703797
-55204,185151604586
-41476,86551219778
-35439,74080726433
-36790,52717481212
-38832,73216148321
-48684,492799452404
-44195,80916343827
-49127,802698754545
-44067,1178697134
-26862,628016016002
-34296,60350993245
-36805,40477427183
-37354,63214660012
-36121,88897401295
-33318,45845648093
-41413,17989353111
-35352,68260357358
-40616,76788896596
-32380,89132685613
-37218,216736304916
-42049,961073407205
-30484,8404808825
-40876,865247354275
-52852,6051387802
-56892,534347517736
-34733,08388868516
-59200,26038241615
-43392,43701203956
-47821,064226014845
-30798,430948082503
-27925,7383276661
-45285,3262199664
-33428,056747693925
-35881,25753038592
-36232,329070725835
-40063,12456798738
-37185,05964657676
-51244,05786927376
-32325,587690665627
-41480,73714350567
-39717,23788044764
-30909,677227084576
-36760,13574941672
-43462,46728865479
-48451,233345749104
-42130,93238704569
-39112,12797553439
-31224,176186898905
-43781,225130063525
-33523,683598388896
-38840,82165886194
-61742,230155060766
-44909,366186921674
-40304,562630400585
-30028,62930899333
-42690,635545469035
-36877,82892128105
-33981,15352111576
-40919,503792120435
-33325,90164124829
-43009,77142325103
-36794,656805062565
-50410,91777739939
-41543,947916622055
-41641,104699859236
-33668,15605793055
-33401,388065009014
-50878,96450299809
-33243,18305900011
-49313,67165665001
-38893,873103101265
-32861,681717048195
-32241,09821027329
-38840,22360973885
-40183,32574730739
-34138,74692956899
-38555,34369193089
-51055,96302610253
-46622,965524578074
-39959,38940367566
-44345,526918686985
-27731,9356208596
-33201,62443709106
-41713,65666593636
-39086,137834289744
-28748,24553402914
-34804,140091442394
-35457,84219070209
-43443,06981406505
-39280,52210211951
-44365,55877020964
-49702,1459677627
-31013,527578590292
-51182,97905769563
-43275,789688195684
-31405,386019618083
-36407,64416829025
-32399,671373050696
-39830,55245324167
-35661,23894512582
-51846,486363335236
-37811,74791796952
-44611,2113636132
-28317,07004006738
-32647,270708043754
-51775,59941012674
-32136,481575117003
-35292,02695906326
-50180,71642253116
-41430,24263161339
-42462,24010096394
-25969,91955690254
-55393,723205195114
-39616,302407151874
-40253,909605906054
-48669,07687802748
-45887,555589073716
-44330,58791029865
-32249,906121899483
-36242,804951458544
-41964,13743851926
-36690,11476438845
-43403,77640822559
-30762,182721984675
-40761,34425891977
-29238,921423022643
-45848,4725088343
-25340,47221568592
-33581,60129634226
-36623,79905733178
-41243,64858545383
-29814,637540155672
-43603,76276764019
-36533,554523860126
-41034,539522392326
-34897,93438017157
-30251,823621713753
-38911,07516230132
-27187,98224860974
-39521,41911725147
-40728,355848151434
-37601,1668094519
-38934,41324870403
-38362,25633529193
-50839,39950971854
-40906,83552916469
-38841,249024329256
-35201,03134428708
-36076,16772245354
-49168,01339639124
-33923,099281810035
-33516,01988190141
-34624,81298267174
-47477,322893868986
-32534,187794187143
-47168,90329008705
-43216,528476151245
-28565,9724451655
-47288,700301941746
-31798,062442394184
-41283,55319291391
-40283,247217770004
-47511,358176439084
-47224,06978852584
-42928,801406909755
-32078,08016792526
-30354,308750961805
-49641,20981012903
-39975,825904912985
-41131,628115560205
-35986,18783830692
-39416,616554532804
-40723,43917413683
-33233,76768855223
-35486,983623194836
-51086,43221945045
-42219,40850002831
-27173,022117562636
-35946,09993070024
-48045,24984509214
-49801,5449393827
-38672,194661110654
-38227,06767750231
-43521,74003485554
-37975,78422016173
-33169,2671357947
-32197,352469854683
-45225,2385133012
-40571,728339914116
-56865,86971618037
-35466,53048138866
-40665,02774148083
-34942,59123845489
-39630,64536128407
-40123,075964912074
-43869,930792253814
-31054,666394415442
-45134,95526258729
-39496,52850022151
-38235,31414429162
-41109,14369899695
-41370,190020370545
-35847,79362342923
-33688,748463947864
-35347,26619309045
-47196,41036203115
-30126,38682904304
-41454,190047170734
-52440,946763925036
-52776,36323921023
-46556,870418744744
-36353,464818922876
-37519,52472950879
-41206,33633630717
-50603,25391235729
-39509,78697931912
-40364,45794271116
-38311,01155747172
-53456,06797464777
-41182,818881138024
-27095,96297107682
-31977,798986635833
-37220,44769723806
-33635,56886081182
-33266,73497407199
-29661,994237310137
-52280,574578928004
-33604,21250602659
-44792,03514994272
-38884,483516106935
-31933,374967644602
-32456,04270290053
-39126,561761642006
-42268,619449630176
-30610,627822943352
-33702,20809110562
-52421,41260585521
-28774,223096774484
-51958,07333529908
-56238,963515811105
-30984,141411076816
-39292,35303242911
-31856,828568141173
-38002,814461686874
-45786,59370396499
-31933,849228778912
-37744,42377112051
-47216,243183298284
-41493,76355468728
-38375,11067231347
-36307,19903799566
-55264,58738107282
-50228,66311961498
-42467,13292768334
-27848,47376808928
-45131,87838479833
-39237,54754356889
-29296,23305050641
-40208,651059431315
-34802,63489403427
-37527,535713926285
-44189,76059809864
-35911,6906186495
-35746,09461741052
-36013,54054893883
-35692,21846572242
-37741,726471997856
-40498,20415347646
-53246,466409467845
-34651,353238278105
-35364,214524513714
-43087,663507248784
-31862,113649636303
-50197,72704199013
-34103,76165254339
-42373,28966391743
-45719,69676920521
-43483,953213743516
-39764,59777841121
-52746,403994333916
-37154,001737457314
-31502,54472075236
-33949,28509856525
-32967,66803486506
-61154,141334811124
-40280,68821119536
-44633,459973340505
-33593,56494912531
-40106,57158393949
-45297,75905095489
-49699,055279489505
-48693,37010551045
-43518,92730360171
-36073,34979815285
-45400,13612171344
-28848,838125384573
-37671,574911149466
-39873,51046375284
-36516,41942016879
-32404,92499951129
-43625,754720712735
-35407,46364719063
-35677,28600825762
-31707,84799420327
-33103,86432816439
-39674,04719467176
-29625,061217730443
-59741,67162066854
-34900,72635221569
-29845,433492887212
-44503,30555210935
-34877,61459489352
-33424,80503445057
-37904,484306524144
-45769,71802209265
-29410,997037639958
-47186,44365362487
-40308,31712949367
-53856,25575159468
-33147,14908186513
-42405,745546714534
-33474,853945545074
-47033,38624580043
-36056,164487964605
-42699,254363218904
-43262,22453995868
-33987,99910855391
-34854,56567803073
-43704,03075365999
-35202,54217259752
-43873,03036875777
-31949,092132388643
-31634,572955870164
-40635,815943094174
-34223,95670920327
-36147,28323711398
-39208,07255588998
-52248,76120627856
-55992,89236481757
-43557,20237907862
-36381,11825981154
-38983,61355273949
-42603,40127646984
-39189,05089114197
-36645,302050619015
-34626,78491939836
-44377,58384795203
-42793,19292494963
-29809,092533518888
-44200,56362111708
-34985,86716332479
-29785,032977056733
-42184,26477025534
-45972,581997556656
-40505,56527260665
-36806,12139667562
-32510,94512727775
-29659,80025979461
-34308,28911779824
-45193,97121413745
-52327,27652920349
-47000,01473021711
-40171,13352310645
-47618,39464390032
-36150,83616216502
-41106,63157100251
-41867,467946026445
-33254,61332352366
-42765,78123443754
-48421,10553480391
-41457,55980485062
-39911,08807796717
-38883,23702349964
-51967,191050326845
-32890,05668871341
-32258,061500318472
-29445,20486665314
-32091,078080660343
-35361,54949501733
-39183,84942891245
-32025,98659223794
-28518,96325352975
-35644,52010918144
-35011,665112306175
-33306,39829503979
-28825,14347402042
-37943,262072913174
-32736,278298011654
-30239,673995417543
-33020,021457999486
-41412,07908812625
-43536,47334586666
-38500,08601392376
-31144,359653372107
-39433,84646834504
-37419,65228949832
-45938,379661768675
-47490,6217030804
-43018,50211365221
-34412,61871975412
-34137,02368504508
-36327,32607967833
-29912,522577430427
-39738,484215363795
-35588,891929369216
-42034,028752710525
-41245,548880780785
-41540,72981536732
-43649,17290893984
-28057,375932097224
-39255,05613418741
-28914,02617058727
-34095,96315786399
-30023,72045459757
-64112,3306897884
-51625,860656335106
-38335,8616072141
-27147,569986938433
-31825,111651325795
-39482,44808158449
-34640,67745803851
-52319,29993969362
-41975,41844167157
-48205,28059932277
-38102,12336066138
-36642,08914492981
-39495,56909232387
-34178,63879035444
-44071,955394715405
-26544,61833384187
-42165,31134789917
-43209,496115602466
-51428,66322135135
-32649,57903929388
-34696,1103550201
-43883,322817878536
-49522,4208017536
-64071,1159127571
-33774,421382684784
-36873,284380407335
-33587,9740482116
-32393,589688594417
-34060,24250860743
-39371,421043065624
-29281,57698906258
-41061,171725312626
-36921,678827218035
-44158,30834207912
-43920,06363236216
-45390,34841264291
-29359,090450618474
-29236,204624814083
-37230,78955130645
-48268,754664774344
-41408,44719103516
-41348,44870382888
-39478,90996743128
-59540,122719315375
-43656,088861206954
-26108,720968718553
-39622,31641334081
-39286,54197424499
-32855,5536726635
-34282,07396720751
-45875,45048936199
-44136,078518619935
-36065,19249439763
-52302,396104646396
-39668,235040901745
-29390,522891637338
-39484,1296501215
-41673,41861735399
-45604,15310864158
-59371,864856712025
-47988,93401290686
-60056,75352619965
-54020,174590926894
-40848,0407002884
-36487,15823816327
-34885,06237055077
-47569,52787969708
-29192,017704758924
-30431,783595046785
-36194,647673591026
-33543,17224802096
-41244,44712576769
-43413,65877824128
-43041,6750984268
-47801,00161611146
-39811,06809193827
-55897,729638434204
-38845,28559199225
-43279,44492759036
-40801,91525764456
-33751,05324566459
-42720,43623660282
-34027,34353441962
-27542,99990652351
-45380,94533824865
-41326,912195683035
-34555,57019715035
-31782,393909522587
-46454,162131564444
-58677,7368119458
-31825,074359594422
-34819,24170012172
-46540,87230576199
-44246,88233943451
-41452,95524724838
-33470,992472415266
-35009,82786754678
-40176,19948917764
-49106,21535682614
-36886,859855696785
-49263,234379821995
-39538,17184364396
-41075,23632317815
-49678,51263240668
-52568,83938379961
-36146,53227416091
-36752,46028534941
-47790,36331427767
-45555,45507163579
-35125,933435225335
-37977,184969426686
-38005,61681048674
-45005,51266637177
-48682,0040604329
-44515,78787130746
-39240,17644955625
-43380,79327132279
-35406,40317446954
-37531,80147252584
-37733,258697836325
-49354,22437608687
-54865,287833016104
-34429,18828213493
-31185,67226353808
-56583,37221947829
-45163,54667258717
-36916,09968862496
-40582,66430786504
-46413,75134124677
-33783,2159825128
-32415,513301775085
-41492,93223199785
-40372,0582280519
-29108,84040604008
-47365,00597129909
-42497,13790290049
-59192,08794662387
-30008,12942168903
-34987,697801178205
-43823,08097129423
-41538,17275487952
-59757,44849346753
-48132,45295267562
-35232,45863562009
-36207,0346016933
-56016,21407285296
-31577,51678483004
-33115,765198144116
-56767,15494923199
-37901,07236956606
-40967,83860161966
-34146,713036149406
-40928,86582600311
-50652,22280554971
-51498,80225899801
-47458,97192600007
-41439,72822621808
-30388,72923735393
-31827,004739410142
-42861,4444592763
-34877,34178770415
-42300,348632757115
-45111,59952424507
-39475,68601370295
-41866,5190698088
-36980,652929555705
-39787,93039405181
-37440,02260468131
-46163,02618274822
-35186,53432546889
-52147,534175147506
-51699,905468515266
-31814,81321391173
-45279,67621275263
-42813,58602295842
-38666,63558302827
-33568,43651546393
-32234,610526885066
-50009,375125270395
-33981,41090039611
-31125,663397533193
-37650,6058196061
-37944,089294481666
-39596,14224873065
-33037,17869510118
-43624,92258390074
-50436,619387949526
-38884,843712154136
-42041,629123875
-47258,93936096033
-48924,94460746179
-38772,529349604054
-34998,099437153825
-43677,02589940705
-54652,99166664429
-36400,67434675341
-31993,247425119676
-40198,803720520096
-43848,28834361897
-52053,8917184593
-54449,578485111124
-34940,20720219327
-36188,215612742315
-52882,92659081133
-37588,57158104044
-42522,77098407342
-37324,13959206785
-37142,20595856592
-42019,38739467779
-36801,16813900517
-40691,79481055985
-35585,94263036806
-37184,76498872126
-32306,67262590064
-46364,41445363632
-51487,495811744506
-35870,76253592437
-46218,67644760611
-33533,40512883389
-35454,89332601618
-30067,63765008691
-30102,651200814384
-42450,57783774294
-29064,85022605231
-39491,49986619236
-36631,29468265143
-45003,18356472562
-27173,13061498786
-38334,828968816124
-38921,95745815166
-46220,08484399422
-47778,89332703869
-32681,445959198354
-32494,557862164686
-35360,669638436906
-43496,770808234156
-42677,17688262035
-48880,78714269839
-34276,65636613555
-52979,09657723797
-37738,402932147495
-39527,29354203677
-45242,65748707601
-40270,67104611351
-54441,69895271542
-40175,57662316897
-27171,3026882098
-26861,865332649133
-40375,72967123424
-35845,5573941566
-49694,155421593925
-42799,00307955139
-39311,2706652174
-34704,65349088167
-33934,19147920224
-39255,62824098596
-42891,923130603536
-45630,005461836554
-36442,43395759107
-39503,82519189794
-38954,27381843599
-36636,205494296926
-51762,17104850804
-33626,268237262535
-39981,55270864111
-40796,42902820131
-32047,88166416251
-28760,7679869591
-43728,44299730107
-52503,22042713313
-44242,872388045216
-43975,161640130216
-35838,50416488754
-42406,134578809564
-45098,35902069895
-33693,628154594866
-42584,24480602109
-30735,366463238715
-39572,89382650355
-38073,10390671006
-28257,93509089398
-40517,56086997701
-39362,485471871594
-35787,79255091224
-44887,63672439521
-40588,73931059155
-28365,087019086735
-44338,23312748493
-47593,19616291179
-49207,82160778814
-48144,97818631887
-45443,36811090124
-33080,284025914174
-36447,82342630923
-44382,87121562661
-40846,410897456764
-37459,098361339806
-32800,381585291274
-35507,02420341702
-49949,3245655465
-37211,58672026695
-36031,73268621117
